species,year,site_orig,site_clim,sex,year_period,sun_ground,sun_high_veg,partial_shade_low_veg,full_shade_ground,full_shade_high_veg
MB,2021,D1,B1,F,contemporary,81.13161892045112,56.17856392037267,19.3382283954049,-25.927291427352433,39.719104088399284
MB,2021,D1,C1,F,contemporary,61.30015474879865,44.6999634640724,27.211037685793716,-4.0657238247202905,27.43380133308737
MB,2021,D1,D1,F,contemporary,38.499901162345196,24.107942526651573,25.137872349808532,23.37761020841443,10.974848421729094
MB,2021,D1,A1,M,contemporary,77.57340614000756,18.293901970212772,-30.50340033963967,-79.58131612268397,11.504494122013226
MB,2021,D1,B1,M,contemporary,76.1452673864465,52.85466409117544,18.20302681687147,-24.37938745026261,37.3833021604005
MB,2021,D1,C1,M,contemporary,57.5053725823209,42.031485847621546,25.626053116378824,-3.7892927911052743,25.82176994958047
MB,2021,D1,D1,M,contemporary,36.10753549687179,22.671134943096,23.662068988659335,22.026443035258797,10.31704984111086
MB,2022,D1,A1,F,contemporary,80.70029303138416,66.90556022713147,31.65182172137563,-14.958979628934303,51.05916189185342
MB,2022,D1,B1,F,contemporary,81.73692077213276,73.23308560800449,53.066470029112665,11.535367744464596,53.33141579595103
MB,2022,D1,C1,F,contemporary,65.50465827982454,48.026384052788124,47.30694807653918,27.78851953262127,28.78665207379181
MB,2022,D1,D1,F,contemporary,42.26085101958677,26.439736352862397,6.692262604225592,-56.274511698242385,12.612824867525433
MB,2022,D1,A1,M,contemporary,75.76630039488022,62.938227588262414,29.787610189067053,-14.056463535750746,48.03551851164958
MB,2022,D1,B1,M,contemporary,76.7088393327589,68.87579560064054,49.92473536283784,10.859064441539267,50.16594500283048
MB,2022,D1,C1,M,contemporary,61.47433528634912,45.150499912670945,44.51567667452269,26.170204631163276,27.06600002791766
MB,2022,D1,D1,M,contemporary,39.64214869490712,24.884868406194556,6.343395641522689,-52.88729010457528,11.879142068666024
MB,2023,D1,A1,F,contemporary,73.10084613035012,-16.538571693670704,-62.85689673234284,-106.82458103420099,-25.021083351719245
MB,2023,D1,B1,F,contemporary,74.09141664075683,8.000082402293858,-37.195689074267875,-83.0028512960414,-1.9789679680654257
MB,2023,D1,C1,F,contemporary,60.59864715553855,4.546570071390027,-47.323889591941686,-103.8840246838666,-3.3939575245913622
MB,2023,D1,D1,F,contemporary,31.074016429178688,19.301203649635564,15.833459069191058,-3.9572566231124697,8.62811387129939
MB,2023,D1,A1,M,contemporary,68.62391242727931,-15.542156624467914,-59.11198360163069,-100.46765897396658,-23.516624519123422
MB,2023,D1,B1,M,contemporary,69.5237252326554,7.540434923532585,-34.97756993936515,-78.06824766173453,-1.833521630475486
MB,2023,D1,C1,M,contemporary,56.84399063463491,4.281459671236348,-44.485139609704774,-97.6873474756787,-3.1519410138265265
MB,2023,D1,D1,M,contemporary,29.126785024398806,18.174027401662993,14.937053025514297,-3.669815093727737,8.13413051658454
MB,2024,D1,A1,F,contemporary,80.23552885029652,-157.6787717888304,-215.61826496843437,-239.73172716117986,-156.11168410717934
MB,2024,D1,B1,F,contemporary,86.8825320492671,-111.52824092814276,-175.19745738711458,-214.80749585218018,-115.33053514477835
MB,2024,D1,C1,F,contemporary,69.29165415950496,-112.52668853914501,-185.57114324783754,-235.16133602845295,-108.95851978011157
MB,2024,D1,D1,F,contemporary,39.483676637569,-13.342508090613917,-71.23668675593032,-133.59047744453304,-17.195338130163037
MB,2024,D1,A1,M,contemporary,75.3212416981475,-148.29508118563666,-202.73184865964762,-225.3025958786737,-146.82411776723922
MB,2024,D1,B1,M,contemporary,81.5406189044133,-104.9010858785961,-164.76032362620325,-201.95070262756485,-108.46474487314269
MB,2024,D1,C1,M,contemporary,65.02459067618177,-105.84341840003228,-174.50703367316814,-221.08926785768497,-102.45877144770333
MB,2024,D1,D1,M,contemporary,37.03136607033312,-12.499346784018359,-66.9612241270043,-125.61542112920806,-16.119888031585013
MS,1945,Eldo,A1,F,historical,63.601344338987346,-22.384901203172845,-90.61444723817743,-160.9330799334655,-31.27985759331916
MS,1945,Eldo,B1,F,historical,52.17220271092038,1.5273373062309776,-64.16786725694162,-132.74829866818456,-7.897394243149063
MS,1945,Eldo,Eldo,F,historical,59.578698953158586,-13.876661494363407,-67.3185211575282,-123.4726742347909,-17.19685085719899
MS,1945,Eldo,A1,M,historical,42.73524411009652,-15.147180631349388,-61.842560584485845,-109.88111885605637,-21.209286635067066
MS,1945,Eldo,B1,M,historical,34.67249685206513,1.2234519058515338,-43.76185464836245,-90.64956162063473,-5.154708880638947
MS,1945,Eldo,Eldo,M,historical,39.181556123963986,-9.779867481528127,-45.95356177936094,-84.28023997295281,-11.542355991726964
MS,1946,Eldo,A1,F,historical,72.0716156262038,20.540746382573307,-13.717055479966872,-49.58752741280469,12.607763903311824
MS,1946,Eldo,B1,F,historical,55.81552159842303,43.41594478151622,23.798179036939604,1.8758517782800717,30.954882588749456
MS,1946,Eldo,Eldo,F,historical,69.50734012112312,36.10960641549899,10.731658314772654,-19.117835559019728,23.896054082163527
MS,1946,Eldo,A1,M,historical,48.47592432858326,14.199061222444392,-9.231414345301195,-33.75806032257235,8.792277579458407
MS,1946,Eldo,B1,M,historical,37.11323983936411,29.811987318233236,16.416618070799935,1.448119466400956,21.340341177670545
MS,1946,Eldo,Eldo,M,historical,46.726486637772084,24.860613609485558,7.520418871718128,-12.88506064335924,16.511916525061935
MS,1947,Eldo,A1,F,historical,65.75938838895726,-8.23904868201846,-40.05523078201123,-69.4722918974208,-10.349980935485508
MS,1947,Eldo,B1,F,historical,51.854197319162395,28.532161023197126,12.431559762166142,-3.0695393824934176,19.620512294799045
MS,1947,Eldo,Eldo,F,historical,64.18186112433797,14.192582557504634,-4.607111749709259,-21.700488341321638,9.316669459904581
MS,1947,Eldo,A1,M,historical,44.20766437119389,-5.472195002397203,-27.242807197039763,-47.356655763250515,-6.896922391248935
MS,1947,Eldo,B1,M,historical,34.501708985851465,19.681561623651604,8.675476802729875,-1.9082081921372158,13.622453850005009
MS,1947,Eldo,Eldo,M,historical,43.14236189191936,9.904268909960454,-2.952157353803594,-14.633285684306228,6.569564347053716
MS,1948,Eldo,A1,F,historical,74.04131702477902,-119.08248146482904,-181.85384548629116,-218.4900525675901,-120.70934469054484
MS,1948,Eldo,B1,F,historical,60.61357874565105,5.7494773464449445,-30.231219311632742,-65.46228748106218,-5.374696356573537
MS,1948,Eldo,Eldo,F,historical,74.38301960984089,-114.24977020674245,-174.7329862037161,-212.5758163230804,-113.24813239858726
MS,1948,Eldo,A1,M,historical,49.838620730656444,-81.34431296009545,-124.09634616843513,-148.73053214678677,-82.44989053792777
MS,1948,Eldo,B1,M,historical,40.36119813189059,4.062297816725599,-20.574042178141884,-44.661620812549764,-3.4599621059483328
MS,1948,Eldo,Eldo,M,historical,50.04958888044885,-78.02214506759772,-119.25172079967591,-144.8037242262417,-77.32317894925333
MS,1949,Eldo,A1,F,historical,69.77742605655197,35.47268397836409,12.629093070376841,-11.804433959916027,23.444456073319007
MS,1949,Eldo,B1,F,historical,59.97837397941948,43.699505695208764,22.13773301121788,-2.0283154299871438,28.939842609678887
MS,1949,Eldo,Eldo,F,historical,69.83209015478691,15.93109166015195,-26.947762230830502,-72.76741994413445,6.284304668067874
MS,1949,Eldo,A1,M,historical,46.90720020351073,24.405562661059207,8.797145767412612,-7.89915564697461,16.18738539479475
MS,1949,Eldo,B1,M,historical,39.97772517316715,30.029060972519588,15.298525910224264,-1.2094427171610898,19.98348783538206
MS,1949,Eldo,Eldo,M,historical,46.94949390508534,11.070685324562255,-18.269976935086365,-49.612235533045414,4.492919813357236
MS,1950,Eldo,A1,F,historical,69.0494098104027,-107.47543576512905,-169.84161369543386,-213.07246451346776,-105.51310322372484
MS,1950,Eldo,B1,F,historical,57.733338872852904,-57.8532524117583,-127.40684855210417,-182.48917227058502,-66.2292150411436
MS,1950,Eldo,Eldo,F,historical,67.93442679021628,-82.48917790757623,-157.07780300063126,-212.0342272724048,-86.22399099944874
MS,1950,Eldo,A1,M,historical,46.371178398985805,-73.40515831279475,-115.95965112358523,-145.24118037843914,-72.03884430273689
MS,1950,Eldo,B1,M,historical,38.34062584825647,-39.46062570902999,-87.03649498832058,-124.52609151761372,-45.09557449335571
MS,1950,Eldo,Eldo,M,historical,45.641813413875084,-56.28816408037755,-107.25552578119064,-144.55682548305958,-58.81172972356607
MS,1951,Eldo,A1,F,historical,65.01753137336374,34.90642433070347,31.91255606137077,27.873696756641962,23.003450219508323
MS,1951,Eldo,B1,F,historical,58.05151303930787,50.22299121245988,47.73770260810197,43.71844708074928,33.24016239903311
MS,1951,Eldo,Eldo,F,historical,62.67273609915605,44.51242809860776,44.66339653568967,40.899763696565756,29.26987608616233
MS,1951,Eldo,A1,M,historical,43.658476896780805,24.020281930627327,21.97942625208706,19.227817034754537,15.888662632055482
MS,1951,Eldo,B1,M,historical,38.65808354928704,34.45491109714539,32.7716733373174,30.05563918199435,22.89648021171725
MS,1951,Eldo,Eldo,M,historical,42.01866941877579,30.56513312323067,30.65528649343174,28.06196610500091,20.147351366719516
MS,1952,Eldo,A1,F,historical,68.81016959597767,-66.46729551745752,-140.2671473532523,-197.33677886144997,-67.57612532656897
MS,1952,Eldo,B1,F,historical,57.539522139535876,-2.703807671452789,-68.84821265932297,-134.836789824709,-13.528297647192186
MS,1952,Eldo,Eldo,F,historical,70.27691806405485,-35.29052636163001,-113.47952674046671,-182.08600746821858,-43.32703457045479
MS,1952,Eldo,A1,M,historical,45.991310071819875,-45.46766080184725,-95.93390963299514,-134.768618190962,-46.151467770769536
MS,1952,Eldo,B1,M,historical,38.06777523378604,-1.8010937007968653,-47.10192921765261,-92.19104797954353,-9.078441638074189
MS,1952,Eldo,Eldo,M,historical,47.01650667243897,-24.077291077698906,-77.59387729365072,-124.37466381253418,-29.506019568683893
MS,1953,Eldo,A1,F,historical,73.24126870403352,-38.28261292247589,-59.19774561953881,-76.38108989301793,-37.82992110519484
MS,1953,Eldo,B1,F,historical,55.87888170461529,32.066065019619025,26.932928782091725,24.36791369982644,23.596824793500804
MS,1953,Eldo,Eldo,F,historical,70.52387907286655,-8.169774762125376,-19.62551474395473,-28.62347617861989,-13.064618392319609
MS,1953,Eldo,A1,M,historical,49.27988817082662,-26.08815092611057,-40.383303799530836,-52.110035954795,-25.743266964983132
MS,1953,Eldo,B1,M,historical,37.07422187374867,22.03767672890919,18.52612203939939,16.803858751725276,16.330028223325407
MS,1953,Eldo,Eldo,M,historical,47.433000001357975,-5.439895544797122,-13.267896773796908,-19.398300497942472,-8.761074077016398
MS,1954,Eldo,A1,F,historical,69.71492461711034,-5.947145300556144,-22.021664609893357,-32.61593635015852,0.744529628683972
MS,1954,Eldo,B1,F,historical,57.77862874144324,32.66398908184424,12.810577693367488,-6.5710008282050865,23.1108954964377
MS,1954,Eldo,Eldo,F,historical,72.67750270830379,-5.553864552629416,-39.958787295988046,-72.35928436080697,-8.156195460774594
MS,1954,Eldo,A1,M,historical,46.71692427244066,-4.016920596133637,-15.012426743658418,-22.23760158251916,0.6240054630818614
MS,1954,Eldo,B1,M,historical,38.392885530501445,22.429537653400487,8.854079302163107,-4.37351626324167,15.99258817811184
MS,1954,Eldo,Eldo,M,historical,48.83020622672282,-3.6790247191125176,-27.224240476431742,-49.376076235394784,-5.416715826183729
MS,1955,Eldo,A1,F,historical,67.830231200224,-106.50624512584238,-146.8759601008628,-181.40777716338462,-105.23782973588716
MS,1955,Eldo,B1,F,historical,58.69441701216256,-17.493723123186765,-40.15819262007826,-58.60568119685708,-22.744084650189677
MS,1955,Eldo,Eldo,F,historical,68.92132121481683,-69.83689306716357,-106.15862021429514,-139.1073468514702,-71.45842893784045
MS,1955,Eldo,A1,M,historical,45.46885752061712,-72.7975251312941,-100.37178558342109,-123.90120768262973,-71.89293914100551
MS,1955,Eldo,B1,M,historical,39.09967584602,-11.838001977265364,-27.35722416368941,-39.957039932357425,-15.348757321461102
MS,1955,Eldo,Eldo,M,historical,46.304621904348224,-47.65680157618535,-72.50017840112388,-95.00375003164963,-48.7326482610231
MS,1956,Eldo,A1,F,historical,72.08110036065179,-119.26468767098189,-187.044322314366,-219.06465622417085,-118.24813914450435
MS,1956,Eldo,B1,F,historical,58.44248245535276,-13.541524394589931,-67.98796083351989,-122.06094853510702,-24.001145418002274
MS,1956,Eldo,Eldo,F,historical,70.01001178913428,-80.67460963053719,-151.51645553123709,-205.85432873398508,-82.42685888012619
MS,1956,Eldo,A1,M,historical,48.45502660029854,-81.48753669803257,-127.6227071348105,-148.9441739279708,-80.7782026775421
MS,1956,Eldo,B1,M,historical,38.826308711890285,-9.165549909345177,-46.44072062549044,-83.38581914704092,-16.218228110609672
MS,1956,Eldo,Eldo,M,historical,47.045272565229794,-55.07644391565915,-103.47049600847376,-140.37331236817818,-56.243090871463544
MS,1957,Eldo,A1,F,historical,69.21017484257608,57.16654525425505,47.70483348442005,26.07639548025014,38.169497965355596
MS,1957,Eldo,B1,F,historical,57.13417159410061,56.021380579476784,56.97659178315711,54.5788727154151,37.06798556396933
MS,1957,Eldo,Eldo,F,historical,72.130510923288,55.06631602536077,54.30645136425361,46.25543283227302,34.24291072293174
MS,1957,Eldo,A1,M,historical,46.427874575760605,39.069858207053976,32.69060669499035,17.94708206994272,26.09581443591854
MS,1957,Eldo,B1,M,historical,37.94718822034402,38.12874527016103,38.85573851255462,37.3004959943571,25.232901904990317
MS,1957,Eldo,Eldo,M,historical,48.49444077761184,37.55610682924672,37.147419672785375,31.74285088310789,23.32405612436215
MS,1958,Eldo,A1,F,historical,74.50607547843678,-149.28697124540307,-190.35999401456897,-216.94671333963888,-144.5402584040811
MS,1958,Eldo,B1,F,historical,61.044149155866165,-87.84121458157614,-134.4978879959795,-170.00663327690302,-88.65548935233731
MS,1958,Eldo,Eldo,F,historical,70.95297463228722,-85.10387835346232,-121.61649831142199,-152.26420369954383,-81.24859577002083
MS,1958,Eldo,A1,M,historical,50.15289394382108,-101.96009978970774,-129.86262206745516,-147.7619000020082,-98.74183925974923
MS,1958,Eldo,B1,M,historical,40.640056493587984,-59.997830968606195,-91.8788000013006,-116.04601233853343,-60.47392185511246
MS,1958,Eldo,Eldo,M,historical,47.74812471336511,-58.088215944345905,-83.04465764279766,-103.96020939980154,-55.42753220199005
MS,1959,Eldo,A1,F,historical,76.03337984905191,-17.618210183953508,-104.97996039342857,-182.03541490365436,-27.60759575077982
MS,1959,Eldo,B1,F,historical,56.429577814001135,-7.113638840563349,-85.23284195220901,-153.3696338911935,-14.528361028068627
MS,1959,Eldo,Eldo,F,historical,75.59066230320154,37.78335992016075,-16.165925209578926,-82.9785617783139,20.11206292418697
MS,1959,Eldo,A1,M,historical,51.15434852988907,-11.944840454980634,-71.71226278533314,-124.24261899004149,-18.745734485750834
MS,1959,Eldo,B1,M,historical,37.29201286183156,-4.809825526686127,-58.29762688762933,-104.79899732561103,-9.754133855681555
MS,1959,Eldo,Eldo,M,historical,50.83220407040503,25.987566793869373,-10.917362577851417,-56.62791433900596,13.920906712745566
MS,1960,Eldo,A1,F,historical,70.97426515350006,-164.86560564054926,-205.97349699744134,-199.36410223925768,-169.18296312648673
MS,1960,Eldo,B1,F,historical,57.03796786004823,-140.28511940820601,-193.01308299387534,-208.025463995108,-142.97071848554623
MS,1960,Eldo,Eldo,F,historical,70.8407084606967,-122.4376546329687,-174.22813360966444,-209.40186074879878,-123.47218864651265
MS,1960,Eldo,A1,M,historical,47.63050530698189,-112.58548614594214,-140.25347910583514,-134.86538751845066,-115.55214477755388
MS,1960,Eldo,B1,M,historical,37.8065813886623,-95.86996761046832,-131.66809024529454,-141.34615917259276,-97.61983432099576
MS,1960,Eldo,Eldo,M,historical,47.535935615909146,-83.65593247483821,-118.95391238560725,-142.73644396511227,-84.33071665563851
MS,1961,Eldo,A1,F,historical,70.6804868507392,-41.752648211291415,-62.837163496919466,-78.81937882232822,-36.549557993921965
MS,1961,Eldo,B1,F,historical,54.74075253321292,41.087809587598485,41.37619988704733,42.645407735239615,31.95738525851207
MS,1961,Eldo,Eldo,F,historical,69.58102303611604,6.916538178461789,-1.7162102995944077,-7.8967700562181316,2.3433905009558784
MS,1961,Eldo,A1,M,historical,47.52946542041117,-28.450607807912288,-42.86881730211169,-53.77846756778963,-24.856096697129676
MS,1961,Eldo,B1,M,historical,36.2523911796264,28.19891670687021,28.385253217459535,29.271689807385453,22.02172338274196
MS,1961,Eldo,Eldo,M,historical,46.78058284212221,4.894292969019729,-1.0056318840286091,-5.21234281387947,1.785110136432131
MS,1962,Eldo,A1,F,historical,71.39516063127216,49.26455659873404,30.534182104018583,8.995796468315325,33.51096866997604
MS,1962,Eldo,B1,F,historical,56.69238839632923,52.722880763031704,37.35290898357976,18.89461110854712,38.69470865861272
MS,1962,Eldo,Eldo,F,historical,69.95391973397878,56.35061352757946,50.329653954608055,40.13888207686936,36.95736710005355
MS,1962,Eldo,A1,M,historical,47.95406696211548,33.807428541225526,21.02876583236224,6.3246978694825655,23.052552170511806
MS,1962,Eldo,B1,M,historical,37.57714964721148,36.12194637477051,25.63826376994768,13.049842751965713,26.618641350504138
MS,1962,Eldo,Eldo,M,historical,46.98418796742719,38.613564054903485,34.547845423480055,27.620978428901864,25.351796984307644
MS,1963,Eldo,A1,F,historical,70.06620183457545,-30.146393732360714,-84.76194255085667,-136.7832079860134,-36.851440965215964
MS,1963,Eldo,B1,F,historical,56.55933591557919,27.036407473133078,3.1876882457290905,-19.469736934440842,18.07158446810489
MS,1963,Eldo,Eldo,F,historical,70.31857320893778,-25.392326574242173,-76.63539795501961,-123.91034899313827,-29.689144824083964
